variable;frequency;pipeline_id;pipeline;n_steps;n_obs;ADF;KPSS;Phillips-Perron;DFGLS;n_stationary;is_stationary;applicable
ipca_difusao;Monthly;11;log→sdiff12→diff;4;353;True;True;True;True;4;True;True
ipca_difusao;Monthly;12;boxcox→sdiff12→diff;3;353;True;True;True;True;4;True;True
ipca_difusao;Monthly;13;mom_pct;1;365;True;True;True;True;4;True;True
ipca_difusao;Monthly;14;yoy_pct_monthly;1;354;True;True;True;True;4;True;True
ipca_industriais_subjacentes;Monthly;0;nível;0;366;True;True;True;True;4;True;True
ipca_industriais_subjacentes;Monthly;1;diff;1;365;True;True;True;False;3;True;True
ipca_industriais_subjacentes;Monthly;2;log;1;0;;;;;0;False;False
ipca_industriais_subjacentes;Monthly;3;log→diff;3;0;;;;;0;False;False
ipca_industriais_subjacentes;Monthly;4;boxcox;1;0;;;;;0;False;False
ipca_industriais_subjacentes;Monthly;5;boxcox→diff;2;0;;;;;0;False;False
ipca_industriais_subjacentes;Monthly;6;yeojohnson;1;366;True;True;True;True;4;True;True
ipca_industriais_subjacentes;Monthly;7;yeojohnson→diff;2;365;True;True;True;False;3;True;True
ipca_industriais_subjacentes;Monthly;8;sdiff12;1;354;True;True;True;True;4;True;True
ipca_industriais_subjacentes;Monthly;9;sdiff12→diff;2;353;True;True;True;False;3;True;True
ipca_industriais_subjacentes;Monthly;10;log→sdiff12;3;0;;;;;0;False;False
ipca_industriais_subjacentes;Monthly;11;log→sdiff12→diff;4;0;;;;;0;False;False
ipca_industriais_subjacentes;Monthly;12;boxcox→sdiff12→diff;3;0;;;;;0;False;False
ipca_industriais_subjacentes;Monthly;13;mom_pct;1;365;True;True;True;True;4;True;True
ipca_industriais_subjacentes;Monthly;14;yoy_pct_monthly;1;354;True;True;True;True;4;True;True
ipca_servicos_subjacentes;Monthly;0;nível;0;366;True;True;True;False;3;True;True
ipca_servicos_subjacentes;Monthly;1;diff;1;365;True;True;True;True;4;True;True
ipca_servicos_subjacentes;Monthly;2;log;1;0;;;;;0;False;False
ipca_servicos_subjacentes;Monthly;3;log→diff;3;0;;;;;0;False;False
ipca_servicos_subjacentes;Monthly;4;boxcox;1;0;;;;;0;False;False
ipca_servicos_subjacentes;Monthly;5;boxcox→diff;2;0;;;;;0;False;False
ipca_servicos_subjacentes;Monthly;6;yeojohnson;1;366;True;True;True;False;3;True;True
ipca_servicos_subjacentes;Monthly;7;yeojohnson→diff;2;365;True;False;True;True;3;True;True
ipca_servicos_subjacentes;Monthly;8;sdiff12;1;354;True;True;True;False;3;True;True
ipca_servicos_subjacentes;Monthly;9;sdiff12→diff;2;353;True;True;True;False;3;True;True
ipca_servicos_subjacentes;Monthly;10;log→sdiff12;3;0;;;;;0;False;False
ipca_servicos_subjacentes;Monthly;11;log→sdiff12→diff;4;0;;;;;0;False;False
ipca_servicos_subjacentes;Monthly;12;boxcox→sdiff12→diff;3;0;;;;;0;False;False
ipca_servicos_subjacentes;Monthly;13;mom_pct;1;365;True;True;True;True;4;True;True
ipca_servicos_subjacentes;Monthly;14;yoy_pct_monthly;1;354;False;True;True;True;3;True;True
ipca15;Monthly;0;nível;0;314;True;True;True;True;4;True;True
ipca15;Monthly;1;diff;1;313;True;True;True;True;4;True;True
ipca15;Monthly;2;log;1;0;;;;;0;False;False
ipca15;Monthly;3;log→diff;3;0;;;;;0;False;False
ipca15;Monthly;4;boxcox;1;0;;;;;0;False;False
ipca15;Monthly;5;boxcox→diff;2;0;;;;;0;False;False
ipca15;Monthly;6;yeojohnson;1;314;True;True;True;True;4;True;True
ipca15;Monthly;7;yeojohnson→diff;2;313;True;True;True;True;4;True;True
ipca15;Monthly;8;sdiff12;1;302;True;True;True;True;4;True;True
ipca15;Monthly;9;sdiff12→diff;2;301;True;True;True;True;4;True;True
ipca15;Monthly;10;log→sdiff12;3;0;;;;;0;False;False
ipca15;Monthly;11;log→sdiff12→diff;4;0;;;;;0;False;False
ipca15;Monthly;12;boxcox→sdiff12→diff;3;0;;;;;0;False;False
ipca15;Monthly;13;mom_pct;1;313;True;True;True;True;4;True;True
ipca15;Monthly;14;yoy_pct_monthly;1;302;True;True;True;True;4;True;True
igpm;Monthly;0;nível;0;366;True;True;True;True;4;True;True
igpm;Monthly;1;diff;1;365;True;True;True;True;4;True;True
igpm;Monthly;2;log;1;0;;;;;0;False;False
igpm;Monthly;3;log→diff;3;0;;;;;0;False;False
igpm;Monthly;4;boxcox;1;0;;;;;0;False;False
igpm;Monthly;5;boxcox→diff;2;0;;;;;0;False;False
igpm;Monthly;6;yeojohnson;1;366;True;True;True;True;4;True;True
igpm;Monthly;7;yeojohnson→diff;2;365;True;True;True;True;4;True;True
igpm;Monthly;8;sdiff12;1;354;True;True;True;True;4;True;True
igpm;Monthly;9;sdiff12→diff;2;353;True;True;True;False;3;True;True
igpm;Monthly;10;log→sdiff12;3;0;;;;;0;False;False
igpm;Monthly;11;log→sdiff12→diff;4;0;;;;;0;False;False
igpm;Monthly;12;boxcox→sdiff12→diff;3;0;;;;;0;False;False
igpm;Monthly;13;mom_pct;1;365;True;True;True;True;4;True;True
igpm;Monthly;14;yoy_pct_monthly;1;354;True;True;True;True;4;True;True
igpdi;Monthly;0;nível;0;366;True;True;True;True;4;True;True
igpdi;Monthly;1;diff;1;365;True;True;True;True;4;True;True
igpdi;Monthly;2;log;1;0;;;;;0;False;False
igpdi;Monthly;3;log→diff;3;0;;;;;0;False;False
igpdi;Monthly;4;boxcox;1;0;;;;;0;False;False
igpdi;Monthly;5;boxcox→diff;2;0;;;;;0;False;False
igpdi;Monthly;6;yeojohnson;1;366;True;True;True;True;4;True;True
igpdi;Monthly;7;yeojohnson→diff;2;365;True;True;True;True;4;True;True
igpdi;Monthly;8;sdiff12;1;354;True;True;True;True;4;True;True
igpdi;Monthly;9;sdiff12→diff;2;353;True;True;True;True;4;True;True
igpdi;Monthly;10;log→sdiff12;3;0;;;;;0;False;False
igpdi;Monthly;11;log→sdiff12→diff;4;0;;;;;0;False;False
igpdi;Monthly;12;boxcox→sdiff12→diff;3;0;;;;;0;False;False
igpdi;Monthly;13;mom_pct;1;365;True;True;True;True;4;True;True
igpdi;Monthly;14;yoy_pct_monthly;1;354;True;True;True;True;4;True;True
ipcbr;Monthly;0;nível;0;366;True;True;True;True;4;True;True
ipcbr;Monthly;1;diff;1;365;True;True;True;True;4;True;True
ipcbr;Monthly;2;log;1;0;;;;;0;False;False
ipcbr;Monthly;3;log→diff;3;0;;;;;0;False;False
ipcbr;Monthly;4;boxcox;1;0;;;;;0;False;False
ipcbr;Monthly;5;boxcox→diff;2;0;;;;;0;False;False
ipcbr;Monthly;6;yeojohnson;1;366;True;True;True;True;4;True;True
ipcbr;Monthly;7;yeojohnson→diff;2;365;True;True;True;True;4;True;True
ipcbr;Monthly;8;sdiff12;1;354;True;True;True;True;4;True;True
ipcbr;Monthly;9;sdiff12→diff;2;353;True;True;True;False;3;True;True
ipcbr;Monthly;10;log→sdiff12;3;0;;;;;0;False;False
ipcbr;Monthly;11;log→sdiff12→diff;4;0;;;;;0;False;False
ipcbr;Monthly;12;boxcox→sdiff12→diff;3;0;;;;;0;False;False
ipcbr;Monthly;13;mom_pct;1;365;True;True;True;True;4;True;True
ipcbr;Monthly;14;yoy_pct_monthly;1;354;True;True;True;True;4;True;True
incc;Monthly;0;nível;0;366;True;True;True;False;3;True;True
incc;Monthly;1;diff;1;365;True;True;True;False;3;True;True
incc;Monthly;2;log;1;0;;;;;0;False;False
incc;Monthly;3;log→diff;3;0;;;;;0;False;False
incc;Monthly;4;boxcox;1;0;;;;;0;False;False
incc;Monthly;5;boxcox→diff;2;0;;;;;0;False;False
incc;Monthly;6;yeojohnson;1;366;True;True;True;False;3;True;True
incc;Monthly;7;yeojohnson→diff;2;365;True;True;True;False;3;True;True
incc;Monthly;8;sdiff12;1;354;True;True;True;False;3;True;True
incc;Monthly;9;sdiff12→diff;2;353;True;True;True;False;3;True;True
incc;Monthly;10;log→sdiff12;3;0;;;;;0;False;False
incc;Monthly;11;log→sdiff12→diff;4;0;;;;;0;False;False
incc;Monthly;12;boxcox→sdiff12→diff;3;0;;;;;0;False;False
incc;Monthly;13;mom_pct;1;365;True;True;True;True;4;True;True
incc;Monthly;14;yoy_pct_monthly;1;354;True;True;True;True;4;True;True
ipc_fipe;Monthly;0;nível;0;366;True;True;True;True;4;True;True
ipc_fipe;Monthly;1;diff;1;365;True;True;True;False;3;True;True
ipc_fipe;Monthly;2;log;1;0;;;;;0;False;False
ipc_fipe;Monthly;3;log→diff;3;0;;;;;0;False;False
ipc_fipe;Monthly;4;boxcox;1;0;;;;;0;False;False
ipc_fipe;Monthly;5;boxcox→diff;2;0;;;;;0;False;False
ipc_fipe;Monthly;6;yeojohnson;1;366;True;True;True;False;3;True;True
ipc_fipe;Monthly;7;yeojohnson→diff;2;365;True;True;True;False;3;True;True
ipc_fipe;Monthly;8;sdiff12;1;354;True;True;True;False;3;True;True
ipc_fipe;Monthly;9;sdiff12→diff;2;353;True;True;True;True;4;True;True
ipc_fipe;Monthly;10;log→sdiff12;3;0;;;;;0;False;False
ipc_fipe;Monthly;11;log→sdiff12→diff;4;0;;;;;0;False;False
ipc_fipe;Monthly;12;boxcox→sdiff12→diff;3;0;;;;;0;False;False
ipc_fipe;Monthly;13;mom_pct;1;365;True;True;True;True;4;True;True
ipc_fipe;Monthly;14;yoy_pct_monthly;1;354;True;True;True;True;4;True;True
igp10;Monthly;0;nível;0;366;True;True;True;True;4;True;True
igp10;Monthly;1;diff;1;365;True;True;True;False;3;True;True
igp10;Monthly;2;log;1;0;;;;;0;False;False
igp10;Monthly;3;log→diff;3;0;;;;;0;False;False
igp10;Monthly;4;boxcox;1;0;;;;;0;False;False
igp10;Monthly;5;boxcox→diff;2;0;;;;;0;False;False
igp10;Monthly;6;yeojohnson;1;366;True;True;True;True;4;True;True
igp10;Monthly;7;yeojohnson→diff;2;365;True;True;True;True;4;True;True
igp10;Monthly;8;sdiff12;1;354;True;True;True;True;4;True;True
igp10;Monthly;9;sdiff12→diff;2;353;True;True;True;False;3;True;True
igp10;Monthly;10;log→sdiff12;3;0;;;;;0;False;False
igp10;Monthly;11;log→sdiff12→diff;4;0;;;;;0;False;False
igp10;Monthly;12;boxcox→sdiff12→diff;3;0;;;;;0;False;False
igp10;Monthly;13;mom_pct;1;365;True;True;True;True;4;True;True
igp10;Monthly;14;yoy_pct_monthly;1;354;True;True;True;True;4;True;True
ipam;Monthly;0;nível;0;366;True;True;True;True;4;True;True
ipam;Monthly;1;diff;1;365;True;True;True;True;4;True;True
ipam;Monthly;2;log;1;0;;;;;0;False;False
ipam;Monthly;3;log→diff;3;0;;;;;0;False;False
ipam;Monthly;4;boxcox;1;0;;;;;0;False;False
ipam;Monthly;5;boxcox→diff;2;0;;;;;0;False;False
ipam;Monthly;6;yeojohnson;1;366;True;True;True;True;4;True;True
ipam;Monthly;7;yeojohnson→diff;2;365;True;True;True;True;4;True;True
ipam;Monthly;8;sdiff12;1;354;True;True;True;True;4;True;True
ipam;Monthly;9;sdiff12→diff;2;353;True;True;True;False;3;True;True
ipam;Monthly;10;log→sdiff12;3;0;;;;;0;False;False
ipam;Monthly;11;log→sdiff12→diff;4;0;;;;;0;False;False
ipam;Monthly;12;boxcox→sdiff12→diff;3;0;;;;;0;False;False
ipam;Monthly;13;mom_pct;1;365;True;True;True;True;4;True;True
ipam;Monthly;14;yoy_pct_monthly;1;354;True;True;True;True;4;True;True
abras;Monthly;0;nível;0;305;False;False;False;False;0;False;True
abras;Monthly;1;diff;1;304;True;False;True;True;3;True;True
abras;Monthly;2;log;1;305;False;False;False;False;0;False;True
abras;Monthly;3;log→diff;3;304;True;False;True;True;3;True;True
abras;Monthly;4;boxcox;1;305;False;False;False;False;0;False;True
abras;Monthly;5;boxcox→diff;2;304;True;True;True;True;4;True;True
abras;Monthly;6;yeojohnson;1;305;False;False;False;False;0;False;True
abras;Monthly;7;yeojohnson→diff;2;304;True;True;True;True;4;True;True
abras;Monthly;8;sdiff12;1;293;False;False;True;False;1;False;True
abras;Monthly;9;sdiff12→diff;2;292;True;True;True;False;3;True;True
abras;Monthly;10;log→sdiff12;3;293;False;False;True;False;1;False;True
abras;Monthly;11;log→sdiff12→diff;4;292;True;True;True;False;3;True;True
abras;Monthly;12;boxcox→sdiff12→diff;3;292;True;True;True;False;3;True;True
abras;Monthly;13;mom_pct;1;304;True;False;True;True;3;True;True
abras;Monthly;14;yoy_pct_monthly;1;293;False;False;True;False;1;False;True
prod_total_autoveiculos;Monthly;0;nível;0;293;True;True;True;False;3;True;True
prod_total_autoveiculos;Monthly;1;diff;1;292;True;True;True;True;4;True;True
prod_total_autoveiculos;Monthly;2;log;1;293;True;True;True;True;4;True;True
prod_total_autoveiculos;Monthly;3;log→diff;3;292;True;True;True;True;4;True;True
prod_total_autoveiculos;Monthly;4;boxcox;1;293;False;True;True;False;2;False;True
prod_total_autoveiculos;Monthly;5;boxcox→diff;2;292;True;True;True;True;4;True;True
prod_total_autoveiculos;Monthly;6;yeojohnson;1;293;False;True;True;False;2;False;True
prod_total_autoveiculos;Monthly;7;yeojohnson→diff;2;292;True;True;True;True;4;True;True
prod_total_autoveiculos;Monthly;8;sdiff12;1;281;True;True;True;True;4;True;True
prod_total_autoveiculos;Monthly;9;sdiff12→diff;2;280;True;True;True;True;4;True;True
prod_total_autoveiculos;Monthly;10;log→sdiff12;3;281;True;True;True;True;4;True;True
prod_total_autoveiculos;Monthly;11;log→sdiff12→diff;4;280;True;True;True;True;4;True;True
prod_total_autoveiculos;Monthly;12;boxcox→sdiff12→diff;3;280;True;True;True;True;4;True;True
prod_total_autoveiculos;Monthly;13;mom_pct;1;292;True;True;True;True;4;True;True
prod_total_autoveiculos;Monthly;14;yoy_pct_monthly;1;281;True;True;True;True;4;True;True
vendas_total_autoveiculos;Monthly;0;nível;0;257;True;False;True;True;3;True;True
vendas_total_autoveiculos;Monthly;1;diff;1;256;True;True;True;True;4;True;True
vendas_total_autoveiculos;Monthly;2;log;1;257;True;False;True;True;3;True;True
vendas_total_autoveiculos;Monthly;3;log→diff;3;256;True;True;True;True;4;True;True
vendas_total_autoveiculos;Monthly;4;boxcox;1;257;False;False;True;False;1;False;True
vendas_total_autoveiculos;Monthly;5;boxcox→diff;2;256;True;True;True;True;4;True;True
vendas_total_autoveiculos;Monthly;6;yeojohnson;1;257;False;False;True;False;1;False;True
vendas_total_autoveiculos;Monthly;7;yeojohnson→diff;2;256;True;True;True;True;4;True;True
vendas_total_autoveiculos;Monthly;8;sdiff12;1;245;False;True;True;True;3;True;True
vendas_total_autoveiculos;Monthly;9;sdiff12→diff;2;244;True;True;True;False;3;True;True
vendas_total_autoveiculos;Monthly;10;log→sdiff12;3;245;True;True;True;True;4;True;True
vendas_total_autoveiculos;Monthly;11;log→sdiff12→diff;4;244;True;True;True;False;3;True;True
vendas_total_autoveiculos;Monthly;12;boxcox→sdiff12→diff;3;244;True;True;True;False;3;True;True
vendas_total_autoveiculos;Monthly;13;mom_pct;1;256;True;True;True;True;4;True;True
vendas_total_autoveiculos;Monthly;14;yoy_pct_monthly;1;245;True;True;True;True;4;True;True
vendas_autoveiculos_interno;Monthly;0;nível;0;257;True;True;True;True;4;True;True
vendas_autoveiculos_interno;Monthly;1;diff;1;256;True;True;True;True;4;True;True
vendas_autoveiculos_interno;Monthly;2;log;1;257;True;True;True;True;4;True;True
vendas_autoveiculos_interno;Monthly;3;log→diff;3;256;True;True;True;True;4;True;True
vendas_autoveiculos_interno;Monthly;4;boxcox;1;257;True;True;True;True;4;True;True
vendas_autoveiculos_interno;Monthly;5;boxcox→diff;2;256;True;True;True;True;4;True;True
vendas_autoveiculos_interno;Monthly;6;yeojohnson;1;257;True;True;True;True;4;True;True
vendas_autoveiculos_interno;Monthly;7;yeojohnson→diff;2;256;True;True;True;True;4;True;True
vendas_autoveiculos_interno;Monthly;8;sdiff12;1;245;False;True;True;True;3;True;True
vendas_autoveiculos_interno;Monthly;9;sdiff12→diff;2;244;True;True;True;True;4;True;True
vendas_autoveiculos_interno;Monthly;10;log→sdiff12;3;245;True;True;True;True;4;True;True
vendas_autoveiculos_interno;Monthly;11;log→sdiff12→diff;4;244;True;True;True;True;4;True;True
vendas_autoveiculos_interno;Monthly;12;boxcox→sdiff12→diff;3;244;True;True;True;True;4;True;True
vendas_autoveiculos_interno;Monthly;13;mom_pct;1;256;True;True;True;True;4;True;True
vendas_autoveiculos_interno;Monthly;14;yoy_pct_monthly;1;245;True;True;True;True;4;True;True
vendas_autoveiculos_externo;Monthly;0;nível;0;257;True;False;True;False;2;False;True
vendas_autoveiculos_externo;Monthly;1;diff;1;256;True;True;True;True;4;True;True
vendas_autoveiculos_externo;Monthly;2;log;1;257;True;False;True;True;3;True;True
vendas_autoveiculos_externo;Monthly;3;log→diff;3;256;True;True;True;True;4;True;True
vendas_autoveiculos_externo;Monthly;4;boxcox;1;257;True;False;True;False;2;False;True
vendas_autoveiculos_externo;Monthly;5;boxcox→diff;2;256;True;True;True;True;4;True;True
vendas_autoveiculos_externo;Monthly;6;yeojohnson;1;257;True;False;True;False;2;False;True
vendas_autoveiculos_externo;Monthly;7;yeojohnson→diff;2;256;True;True;True;True;4;True;True
vendas_autoveiculos_externo;Monthly;8;sdiff12;1;245;True;True;True;True;4;True;True
vendas_autoveiculos_externo;Monthly;9;sdiff12→diff;2;244;True;True;True;False;3;True;True
vendas_autoveiculos_externo;Monthly;10;log→sdiff12;3;245;True;True;True;True;4;True;True
vendas_autoveiculos_externo;Monthly;11;log→sdiff12→diff;4;244;True;True;True;True;4;True;True
vendas_autoveiculos_externo;Monthly;12;boxcox→sdiff12→diff;3;244;True;True;True;False;3;True;True
vendas_autoveiculos_externo;Monthly;13;mom_pct;1;256;True;True;True;True;4;True;True
vendas_autoveiculos_externo;Monthly;14;yoy_pct_monthly;1;245;True;True;True;True;4;True;True
prod_automoveis_e_comerciais_leves;Monthly;0;nível;0;366;False;False;True;False;1;False;True
prod_automoveis_e_comerciais_leves;Monthly;1;diff;1;365;True;True;True;True;4;True;True
prod_automoveis_e_comerciais_leves;Monthly;2;log;1;0;;;;;0;False;False
prod_automoveis_e_comerciais_leves;Monthly;3;log→diff;3;0;;;;;0;False;False
prod_automoveis_e_comerciais_leves;Monthly;4;boxcox;1;0;;;;;0;False;False
prod_automoveis_e_comerciais_leves;Monthly;5;boxcox→diff;2;0;;;;;0;False;False
prod_automoveis_e_comerciais_leves;Monthly;6;yeojohnson;1;366;False;False;True;False;1;False;True
prod_automoveis_e_comerciais_leves;Monthly;7;yeojohnson→diff;2;365;True;True;True;True;4;True;True
prod_automoveis_e_comerciais_leves;Monthly;8;sdiff12;1;354;True;True;True;True;4;True;True
prod_automoveis_e_comerciais_leves;Monthly;9;sdiff12→diff;2;353;True;True;True;True;4;True;True
prod_automoveis_e_comerciais_leves;Monthly;10;log→sdiff12;3;0;;;;;0;False;False
prod_automoveis_e_comerciais_leves;Monthly;11;log→sdiff12→diff;4;0;;;;;0;False;False
prod_automoveis_e_comerciais_leves;Monthly;12;boxcox→sdiff12→diff;3;0;;;;;0;False;False
prod_automoveis_e_comerciais_leves;Monthly;13;mom_pct;1;365;True;True;True;True;4;True;True
prod_automoveis_e_comerciais_leves;Monthly;14;yoy_pct_monthly;1;354;True;True;True;True;4;True;True
prod_caminhoes;Monthly;0;nível;0;366;False;False;True;False;1;False;True
prod_caminhoes;Monthly;1;diff;1;365;True;True;True;True;4;True;True
prod_caminhoes;Monthly;2;log;1;366;True;False;True;False;2;False;True
prod_caminhoes;Monthly;3;log→diff;3;365;True;True;True;True;4;True;True
prod_caminhoes;Monthly;4;boxcox;1;366;True;False;True;False;2;False;True
prod_caminhoes;Monthly;5;boxcox→diff;2;365;True;True;True;True;4;True;True
prod_caminhoes;Monthly;6;yeojohnson;1;366;True;False;True;False;2;False;True
prod_caminhoes;Monthly;7;yeojohnson→diff;2;365;True;True;True;True;4;True;True
prod_caminhoes;Monthly;8;sdiff12;1;354;True;True;True;True;4;True;True
prod_caminhoes;Monthly;9;sdiff12→diff;2;353;True;True;True;True;4;True;True
prod_caminhoes;Monthly;10;log→sdiff12;3;354;True;True;True;True;4;True;True
prod_caminhoes;Monthly;11;log→sdiff12→diff;4;353;True;True;True;True;4;True;True
prod_caminhoes;Monthly;12;boxcox→sdiff12→diff;3;353;True;True;True;True;4;True;True
prod_caminhoes;Monthly;13;mom_pct;1;365;True;True;True;True;4;True;True
prod_caminhoes;Monthly;14;yoy_pct_monthly;1;354;True;True;True;True;4;True;True
prod_onibus;Monthly;0;nível;0;366;True;False;True;False;2;False;True
prod_onibus;Monthly;1;diff;1;365;True;True;True;True;4;True;True
prod_onibus;Monthly;2;log;1;366;True;False;True;True;3;True;True
prod_onibus;Monthly;3;log→diff;3;365;True;True;True;True;4;True;True
prod_onibus;Monthly;4;boxcox;1;366;True;False;True;True;3;True;True
prod_onibus;Monthly;5;boxcox→diff;2;365;True;True;True;True;4;True;True
prod_onibus;Monthly;6;yeojohnson;1;366;True;False;True;True;3;True;True
prod_onibus;Monthly;7;yeojohnson→diff;2;365;True;True;True;True;4;True;True
prod_onibus;Monthly;8;sdiff12;1;354;True;True;True;True;4;True;True
prod_onibus;Monthly;9;sdiff12→diff;2;353;True;True;True;False;3;True;True
prod_onibus;Monthly;10;log→sdiff12;3;354;True;True;True;True;4;True;True
prod_onibus;Monthly;11;log→sdiff12→diff;4;353;True;True;True;False;3;True;True
prod_onibus;Monthly;12;boxcox→sdiff12→diff;3;353;True;True;True;False;3;True;True
prod_onibus;Monthly;13;mom_pct;1;365;True;True;True;True;4;True;True
prod_onibus;Monthly;14;yoy_pct_monthly;1;354;True;True;True;True;4;True;True
prod_oleo_bruto;Monthly;0;nível;0;364;False;False;False;False;0;False;True
prod_oleo_bruto;Monthly;1;diff;1;363;True;True;True;True;4;True;True
prod_oleo_bruto;Monthly;2;log;1;364;False;False;False;False;0;False;True
prod_oleo_bruto;Monthly;3;log→diff;3;363;True;True;True;True;4;True;True
prod_oleo_bruto;Monthly;4;boxcox;1;364;False;False;False;False;0;False;True
prod_oleo_bruto;Monthly;5;boxcox→diff;2;363;True;True;True;True;4;True;True
prod_oleo_bruto;Monthly;6;yeojohnson;1;364;False;False;False;False;0;False;True
prod_oleo_bruto;Monthly;7;yeojohnson→diff;2;363;True;True;True;True;4;True;True
prod_oleo_bruto;Monthly;8;sdiff12;1;352;True;True;True;True;4;True;True
prod_oleo_bruto;Monthly;9;sdiff12→diff;2;351;True;True;True;True;4;True;True
prod_oleo_bruto;Monthly;10;log→sdiff12;3;352;True;True;True;True;4;True;True
prod_oleo_bruto;Monthly;11;log→sdiff12→diff;4;351;True;True;True;True;4;True;True
prod_oleo_bruto;Monthly;12;boxcox→sdiff12→diff;3;351;True;True;True;True;4;True;True
prod_oleo_bruto;Monthly;13;mom_pct;1;363;True;True;True;True;4;True;True
prod_oleo_bruto;Monthly;14;yoy_pct_monthly;1;352;True;True;True;True;4;True;True
prod_LGN;Monthly;0;nível;0;364;False;False;False;False;0;False;True
prod_LGN;Monthly;1;diff;1;363;True;True;True;True;4;True;True
prod_LGN;Monthly;2;log;1;364;False;False;False;False;0;False;True
prod_LGN;Monthly;3;log→diff;3;363;True;True;True;True;4;True;True
prod_LGN;Monthly;4;boxcox;1;364;False;False;False;False;0;False;True
prod_LGN;Monthly;5;boxcox→diff;2;363;True;True;True;True;4;True;True
prod_LGN;Monthly;6;yeojohnson;1;364;False;False;False;False;0;False;True
prod_LGN;Monthly;7;yeojohnson→diff;2;363;True;True;True;True;4;True;True
prod_LGN;Monthly;8;sdiff12;1;352;True;True;True;True;4;True;True
prod_LGN;Monthly;9;sdiff12→diff;2;351;True;True;True;True;4;True;True
prod_LGN;Monthly;10;log→sdiff12;3;352;False;False;True;False;1;False;True
prod_LGN;Monthly;11;log→sdiff12→diff;4;351;True;True;True;False;3;True;True
prod_LGN;Monthly;12;boxcox→sdiff12→diff;3;351;True;True;True;True;4;True;True
prod_LGN;Monthly;13;mom_pct;1;363;True;True;True;True;4;True;True
prod_LGN;Monthly;14;yoy_pct_monthly;1;352;False;False;True;False;1;False;True
prod_gas_natural;Monthly;0;nível;0;364;False;False;False;False;0;False;True
prod_gas_natural;Monthly;1;diff;1;363;False;False;True;True;2;False;True
prod_gas_natural;Monthly;2;log;1;364;False;False;False;False;0;False;True
prod_gas_natural;Monthly;3;log→diff;3;363;True;True;True;True;4;True;True
prod_gas_natural;Monthly;4;boxcox;1;364;False;False;False;False;0;False;True
prod_gas_natural;Monthly;5;boxcox→diff;2;363;True;True;True;True;4;True;True
prod_gas_natural;Monthly;6;yeojohnson;1;364;False;False;False;False;0;False;True
prod_gas_natural;Monthly;7;yeojohnson→diff;2;363;True;True;True;True;4;True;True
prod_gas_natural;Monthly;8;sdiff12;1;352;False;False;True;False;1;False;True
prod_gas_natural;Monthly;9;sdiff12→diff;2;351;True;True;True;True;4;True;True
prod_gas_natural;Monthly;10;log→sdiff12;3;352;True;True;True;True;4;True;True
prod_gas_natural;Monthly;11;log→sdiff12→diff;4;351;True;True;True;True;4;True;True
prod_gas_natural;Monthly;12;boxcox→sdiff12→diff;3;351;True;True;True;True;4;True;True
prod_gas_natural;Monthly;13;mom_pct;1;363;True;True;True;True;4;True;True
prod_gas_natural;Monthly;14;yoy_pct_monthly;1;352;True;True;True;True;4;True;True
consumo_gasolina;Monthly;0;nível;0;364;False;False;False;False;0;False;True
consumo_gasolina;Monthly;1;diff;1;363;True;True;True;True;4;True;True
consumo_gasolina;Monthly;2;log;1;364;False;False;False;False;0;False;True
consumo_gasolina;Monthly;3;log→diff;3;363;True;True;True;False;3;True;True
consumo_gasolina;Monthly;4;boxcox;1;364;False;False;False;False;0;False;True
consumo_gasolina;Monthly;5;boxcox→diff;2;363;True;True;True;False;3;True;True
consumo_gasolina;Monthly;6;yeojohnson;1;364;False;False;False;False;0;False;True
consumo_gasolina;Monthly;7;yeojohnson→diff;2;363;True;True;True;False;3;True;True
consumo_gasolina;Monthly;8;sdiff12;1;352;True;True;True;True;4;True;True
consumo_gasolina;Monthly;9;sdiff12→diff;2;351;True;True;True;False;3;True;True
consumo_gasolina;Monthly;10;log→sdiff12;3;352;True;True;True;False;3;True;True
consumo_gasolina;Monthly;11;log→sdiff12→diff;4;351;True;True;True;False;3;True;True
consumo_gasolina;Monthly;12;boxcox→sdiff12→diff;3;351;True;True;True;False;3;True;True
consumo_gasolina;Monthly;13;mom_pct;1;363;True;True;True;False;3;True;True
consumo_gasolina;Monthly;14;yoy_pct_monthly;1;352;True;True;True;False;3;True;True
consumo_GLP;Monthly;0;nível;0;364;False;False;True;False;1;False;True
consumo_GLP;Monthly;1;diff;1;363;True;True;True;False;3;True;True
consumo_GLP;Monthly;2;log;1;364;False;False;True;False;1;False;True
consumo_GLP;Monthly;3;log→diff;3;363;True;True;True;False;3;True;True
consumo_GLP;Monthly;4;boxcox;1;364;False;False;True;False;1;False;True
consumo_GLP;Monthly;5;boxcox→diff;2;363;True;True;True;False;3;True;True
consumo_GLP;Monthly;6;yeojohnson;1;364;False;False;True;False;1;False;True
consumo_GLP;Monthly;7;yeojohnson→diff;2;363;True;True;True;False;3;True;True
consumo_GLP;Monthly;8;sdiff12;1;352;True;True;True;False;3;True;True
consumo_GLP;Monthly;9;sdiff12→diff;2;351;True;True;True;False;3;True;True
consumo_GLP;Monthly;10;log→sdiff12;3;352;True;True;True;False;3;True;True
consumo_GLP;Monthly;11;log→sdiff12→diff;4;351;True;True;True;False;3;True;True
consumo_GLP;Monthly;12;boxcox→sdiff12→diff;3;351;True;True;True;False;3;True;True
